time,ax,ay,az,atotal
5.376782,-5.8902,-14.5685,6.8023,17.123
5.394898,-1.6511,1.5656,3.1682,3.901
5.429391,4.8446,11.4609,3.8871,13.036
5.436580,9.2380,2.2982,-2.2777,9.788
5.455534,5.6354,-12.8499,-6.5023,15.465
5.477558,-1.3518,-19.2476,-4.6779,19.854
5.495032,-4.3332,2.1422,-3.8136,6.157
5.533650,-1.0432,7.3641,-3.1910,8.093
5.537008,-2.3916,-0.5443,-6.3648,6.821
5.556439,-3.1167,-2.7169,-9.1420,10.033
5.575646,-3.4253,-4.5696,-6.7349,8.830
5.596296,-3.6991,-3.1871,-1.2484,5.040
5.640288,-3.4860,-1.6818,-0.0236,3.871
5.640525,-1.2490,-0.0960,-0.6600,1.416
5.657714,3.2884,3.8792,-0.3923,5.101
5.676975,5.4794,4.8878,2.8988,7.894
5.698656,4.1707,3.7950,4.1555,7.005
5.730124,2.4612,2.9539,2.8015,4.757
5.736524,0.2066,2.0789,1.7291,2.712
5.756844,-0.8594,2.7989,0.0348,2.928
5.776737,-0.6132,4.4410,-2.3894,5.080
5.797026,-1.1158,1.7777,-1.3794,2.512
5.818480,-1.2670,-0.4283,3.2719,3.535
5.845432,-3.2093,0.3223,7.0873,7.787
5.857140,-5.6641,-1.5664,4.0702,7.149
5.876586,-2.8349,-1.8280,2.1149,3.981
5.897306,-2.6426,-1.1071,1.4077,3.192
5.916629,-5.3802,-4.5445,4.0255,8.112
5.938826,-7.5794,-7.6835,5.3224,12.034
5.960136,-8.3200,-6.1040,0.8698,10.356
5.977575,-6.4353,-3.9764,-1.1289,7.648
5.996961,-2.9988,-5.5523,-1.6660,6.527
6.020704,1.0631,-9.0353,-0.1020,9.098
6.060622,4.1884,-10.2856,-1.2939,11.181
6.061129,5.3477,-8.2440,-2.2705,10.085
6.078732,4.0543,-5.7789,-2.1740,7.386
6.098640,2.1274,-3.6227,-2.4028,4.840
6.119802,0.9408,-1.7801,-6.4427,6.750
6.140652,-0.4292,0.0510,-8.4676,8.479
6.160250,-1.0475,0.9450,-4.2217,4.451
6.189887,-1.1486,1.8999,-5.0211,5.490
6.198003,-0.5033,4.8353,-8.2431,9.570
6.218342,1.6846,8.1559,-7.4707,11.188
6.240719,2.6114,8.8496,-5.2542,10.618
6.258546,1.6659,7.8318,-5.4790,9.702
6.279705,1.4533,7.5197,-4.6894,8.980
6.299214,1.4204,6.6695,-5.0778,8.502
6.322359,1.3154,6.4930,-4.8272,8.197
6.338164,0.8845,5.9214,-2.8400,6.627
6.358280,1.3459,4.3689,0.4296,4.592
